ASV_ID	FRA022001CA	FRA022001CAbis	FRA022002BB	FRA022002BBbis	FRA022003GA	FRA022003GAbis	FRA022004MC	FRA022004MCbis	FRA022005KF	FRA022005KFbis	FRA022006TS	FRA022006TSbis	FRA022007LP	FRA022007LPbis	FRA022008DM	FRA022008DMbis	FRA022010KI	FRA022010KIbis	FRA022011RB	FRA022011RBbis	FRA022012GF	FRA022012GFbis	FRA022013ZV	FRA022013ZVbis	FRA022014RD	FRA022014RDbis	FRA022015BF	FRA022015BFbis	FRA022016AS	FRA022016ASbis	FRA022018LS	FRA022018LSbis	FRA022019RX	FRA022019RXbis	FRA022020BF	FRA022020BFbis	FRA022021MP	FRA022021MPbis	FRA022022RH	FRA022022RHbis	FRA022023DC	FRA022025BE	FRA022025BEbis	FRA022026CN	FRA022026CNbis	FRA022027LP	FRA022027LPbis	FRA022028BM	FRA022028BMbis	FRA074002DB	FRA074002DBbis	FRA084001JL	FRA084001JLbis	FRA084005RC	FRA084005RCbis	FRA094001CA	FRA094001CAbis	FRA094002BD	FRA094002BDbis	FRA094003DR	FRA094003DRbis	FRA094004TD	FRA094004TDbis	FRA106001LH	FRA106001LHbis	FRA106003ER	FRA106003ERbis	FRA106004CA	FRA106004CAbis	FRA123001AI	FRA123001AIbis	FRA189001NM	FRA189001NMbis	FRA189002AL	FRA189002ALbis	FRA189004JL	FRA189004JLbis	FRA189005JP	FRA189005JPbis	FRA189010CM	FRA189010CMbis	FRA256001DJ	FRA256001DJbis	taxonomy	Feature ID	Taxon
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_uniformis|3236b54344bc83cf0b0c15b6f7211361	0.0	0.0	0.0	0.0	978.0	140.0	972.0	1200.0	111.0	539.0	0.0	43.0	0.0	0.0	86.0	0.0	51.0	919.0	0.0	0.0	90.0	42.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	65.0	0.0	66.0	76.0	55.0	87.0	98.0	0.0	0.0	0.0	205.0	49.0	477.0	0.0	0.0	0.0	402.0	353.0	852.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	113.0	1062.0	1124.0	861.0	411.0	0.0	0.0	1540.0	53.0	250.0	1327.0	122.0	85.0	1101.0	3295.0	704.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0		3236b54344bc83cf0b0c15b6f7211361	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_uniformis
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_uniformis|cf1ce62d7479adeadd674ba4391a75bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	36.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	272.0	77.0	0.0	130.0	19.0	151.0	1999.0	190.0	26.0	0.0	0.0	125.0	454.0	6.0	34.0	0.0	0.0	86.0	111.0	400.0	215.0	406.0	165.0	30.0	1488.0	82.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	643.0	1832.0	1722.0	1942.0	2272.0	672.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	32.0	214.0	364.0	54.0	392.0	0.0	1736.0	458.0	121.0	248.0	371.0	285.0	262.0		cf1ce62d7479adeadd674ba4391a75bd	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_uniformis
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Prevotella|aa22c50ffd34f71704e5231698d05277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	47.0	529.0	0.0	0.0	247.0	30.0	707.0	1695.0	12.0	2576.0	0.0	1105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	494.0	82.0	0.0	4195.0	4530.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1106.0	2183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0		aa22c50ffd34f71704e5231698d05277	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Prevotellaceae| g__Prevotella
d__Bacteria| p__Firmicutes| c__Negativicutes| o__Veillonellales-Selenomonadales| f__Veillonellaceae| g__Dialister| s__Dialister_invisus|1cb48237c258ff6d84f4a4f5259123ee	868.0	380.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	12.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	3.0	0.0	0.0	664.0	249.0	79.0	264.0	0.0	628.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	668.0	0.0	774.0	305.0	0.0	0.0	622.0	2222.0	0.0	616.0	0.0	0.0	527.0	112.0	0.0	0.0	110.0	44.0	0.0	0.0	0.0	0.0	0.0	29.0	290.0	2149.0	1204.0	0.0	778.0	755.0	785.0	1660.0	0.0	0.0	281.0	1202.0	0.0	0.0	0.0	0.0		1cb48237c258ff6d84f4a4f5259123ee	d__Bacteria| p__Firmicutes| c__Negativicutes| o__Veillonellales-Selenomonadales| f__Veillonellaceae| g__Dialister| s__Dialister_invisus
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Subdoligranulum|3a6f0b8e0883cbc6b9df3a53d3aa9711	41.0	39.0	223.0	86.0	0.0	271.0	114.0	376.0	0.0	28.0	225.0	0.0	1262.0	0.0	138.0	119.0	0.0	0.0	488.0	397.0	354.0	62.0	919.0	751.0	5216.0	226.0	0.0	0.0	299.0	1271.0	0.0	0.0	0.0	43.0	0.0	73.0	902.0	607.0	0.0	0.0	583.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	412.0	521.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	562.0	200.0	0.0	0.0	159.0	263.0	0.0	0.0	300.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	118.0	523.0	772.0		3a6f0b8e0883cbc6b9df3a53d3aa9711	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Subdoligranulum
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Blautia| s__metagenome|e8d97a733d6c71ffb7e3231424bd110e	243.0	104.0	226.0	83.0	0.0	0.0	404.0	182.0	463.0	78.0	482.0	1522.0	410.0	0.0	38.0	48.0	0.0	0.0	528.0	327.0	361.0	197.0	0.0	130.0	0.0	311.0	0.0	0.0	23.0	343.0	0.0	324.0	0.0	282.0	38.0	133.0	64.0	240.0	28.0	287.0	211.0	65.0	152.0	403.0	0.0	0.0	81.0	117.0	153.0	157.0	349.0	0.0	283.0	312.0	1756.0	0.0	0.0	352.0	192.0	300.0	116.0	79.0	97.0	0.0	0.0	42.0	18.0	11.0	220.0	220.0	81.0	963.0	380.0	970.0	1696.0	0.0	0.0	220.0	418.0	181.0	10.0	188.0	154.0		e8d97a733d6c71ffb7e3231424bd110e	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Blautia| s__metagenome
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Lachnoclostridium|33423001e8bc6a2608bb5e2bb37d6a36	22.0	0.0	599.0	449.0	532.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	3860.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	90.0	0.0	0.0	70.0	135.0	19.0	1846.0	338.0	34.0	18.0	77.0	25.0	0.0	10.0	0.0	13.0	1780.0	52.0	0.0	65.0	44.0	779.0	26.0	232.0	516.0	9.0	0.0	21.0	70.0	0.0	155.0	280.0	222.0	1300.0	1487.0	70.0	77.0	60.0	36.0	34.0	40.0	0.0	0.0	17.0	0.0	46.0	61.0	82.0	13.0	0.0	42.0	235.0	522.0	0.0	2016.0	44.0	0.0	45.0	0.0	0.0	0.0		33423001e8bc6a2608bb5e2bb37d6a36	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Lachnoclostridium
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Ruminococcus]_torques_group| s__Ruminococcus_torques|bd84ebde7129c06104c0f12715b9c904	0.0	0.0	365.0	179.0	0.0	50.0	2073.0	147.0	27.0	0.0	120.0	1475.0	21.0	94.0	0.0	0.0	0.0	0.0	396.0	178.0	640.0	0.0	146.0	0.0	475.0	1079.0	565.0	273.0	0.0	686.0	0.0	0.0	237.0	0.0	0.0	0.0	20.0	14.0	1338.0	674.0	36.0	275.0	165.0	296.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402.0	626.0	0.0	0.0	433.0	123.0	854.0	955.0	90.0	202.0	0.0	0.0	60.0	0.0	586.0	776.0	0.0	0.0	51.0	61.0	0.0	45.0	0.0	0.0	0.0	0.0	156.0	110.0	101.0	69.0		bd84ebde7129c06104c0f12715b9c904	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Ruminococcus]_torques_group| s__Ruminococcus_torques
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Subdoligranulum|d245b4d411cd27ed798e7df1e7f835ea	45.0	32.0	0.0	0.0	0.0	0.0	278.0	125.0	40.0	0.0	561.0	2536.0	0.0	0.0	0.0	27.0	0.0	0.0	786.0	1544.0	78.0	37.0	0.0	71.0	3071.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	106.0	382.0	454.0	0.0	118.0	328.0	0.0	140.0	793.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	4.0	0.0	281.0	133.0	517.0	53.0	293.0	119.0	0.0	0.0	468.0	26.0	0.0	0.0	0.0	0.0	683.0	1177.0	812.0	13.0	0.0	10.0	77.0	272.0	0.0	20.0	387.0	264.0		d245b4d411cd27ed798e7df1e7f835ea	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae| g__Subdoligranulum
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae|34b266f553a0f2562788af982bf64c95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	2419.0	0.0	2.0	0.0	0.0	0.0	0.0	1536.0	2452.0	0.0	0.0	0.0	149.0	0.0	607.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1450.0	204.0	201.0	208.0	0.0	0.0	758.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	874.0	725.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2593.0	1579.0	0.0	0.0	0.0	0.0	370.0	417.0	0.0	0.0	0.0	0.0		34b266f553a0f2562788af982bf64c95	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Ruminococcaceae
d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Bifidobacteriales| f__Bifidobacteriaceae| g__Bifidobacterium| s__Bifidobacterium_longum|ffeb435e0154a364df361ec06e478b36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	454.0	243.0	0.0	0.0	0.0	0.0	504.0	2591.0	99.0	186.0	0.0	0.0	15.0	36.0	0.0	11.0	0.0	0.0	357.0	816.0	85.0	476.0	0.0	0.0	0.0	0.0	0.0	0.0	3409.0	0.0	100.0	150.0	603.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	16.0	21.0	756.0	165.0	0.0	0.0	0.0	0.0	1236.0	478.0	0.0	0.0	335.0	0.0	0.0	0.0	734.0	1285.0	185.0	120.0	0.0	0.0	0.0	112.0	41.0	199.0	0.0	0.0	185.0	46.0		ffeb435e0154a364df361ec06e478b36	d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Bifidobacteriales| f__Bifidobacteriaceae| g__Bifidobacterium| s__Bifidobacterium_longum
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__[Eubacterium]_coprostanoligenes_group| g__[Eubacterium]_coprostanoligenes_group| s__gut_metagenome|3955a752df40d61ccb0cf1c7151c639b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	161.0	1492.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	788.0	824.0	315.0	1275.0	0.0	0.0	463.0	176.0	154.0	0.0	0.0	0.0	0.0	15.0	455.0	0.0	0.0	0.0	0.0	0.0	1285.0	0.0	0.0	1234.0	1129.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	149.0	0.0	872.0	0.0	0.0	743.0	716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1850.0		3955a752df40d61ccb0cf1c7151c639b	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__[Eubacterium]_coprostanoligenes_group| g__[Eubacterium]_coprostanoligenes_group| s__gut_metagenome
d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Bifidobacteriales| f__Bifidobacteriaceae| g__Bifidobacterium|fab0f5719b1de03b332a3c59b2166610	124.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	108.0	59.0	133.0	0.0	0.0	0.0	0.0	4686.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	383.0	0.0	0.0	0.0	0.0	394.0	0.0	531.0	0.0	77.0	0.0	739.0	2139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1420.0	55.0	0.0	0.0	379.0	414.0	0.0	0.0	751.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1209.0	228.0		fab0f5719b1de03b332a3c59b2166610	d__Bacteria| p__Actinobacteriota| c__Actinobacteria| o__Bifidobacteriales| f__Bifidobacteriaceae| g__Bifidobacterium
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Roseburia|7b142717c6a1c5b2ece5237e6c1ad02c	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	374.0	449.0	0.0	0.0	0.0	40.0	1102.0	172.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1089.0	477.0	0.0	20.0	560.0	117.0	0.0	0.0	50.0	681.0	0.0	372.0	41.0	1153.0	0.0	0.0	354.0	120.0	1452.0	1188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	1355.0	0.0	0.0	0.0	0.0	0.0	124.0	308.0	336.0	510.0	68.0	256.0		7b142717c6a1c5b2ece5237e6c1ad02c	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Roseburia
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Rikenellaceae| g__Alistipes|73ae8a803174a38b16764e75635ed44c	0.0	0.0	0.0	0.0	0.0	0.0	1065.0	921.0	0.0	0.0	33.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	811.0	0.0	0.0	141.0	46.0	116.0	567.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	415.0	127.0	0.0	103.0	85.0	0.0	0.0	0.0	0.0	47.0	178.0	217.0	131.0	0.0	0.0	192.0	627.0	0.0	0.0	1043.0	379.0	0.0	0.0	0.0	0.0	0.0	0.0	697.0	219.0	27.0	806.0	0.0	0.0	425.0	1215.0	0.0	0.0	0.0	1486.0	308.0	204.0	0.0	0.0	450.0	330.0		73ae8a803174a38b16764e75635ed44c	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Rikenellaceae| g__Alistipes
d__Bacteria| p__Firmicutes| c__Clostridia| o__Clostridiales| f__Clostridiaceae| g__Clostridium_sensu_stricto_1| s__Clostridium_perfringens|ad7fcf4c77013cefd1b80baa53bdee09	0.0	0.0	0.0	0.0	0.0	559.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3115.0	3714.0	0.0	0.0	0.0	0.0	0.0	5461.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	17.0	644.0	75.0	0.0	0.0	170.0	0.0		ad7fcf4c77013cefd1b80baa53bdee09	d__Bacteria| p__Firmicutes| c__Clostridia| o__Clostridiales| f__Clostridiaceae| g__Clostridium_sensu_stricto_1| s__Clostridium_perfringens
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus|e8c9f4bbf366c63d51e550ba6cd93506	0.0	0.0	0.0	0.0	4940.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	173.0	77.0	0.0	3260.0	34.0	149.0	6.0	0.0	120.0	23.0	0.0	392.0	80.0	0.0	0.0	167.0	112.0	0.0	236.0	0.0	0.0	789.0	0.0	0.0	0.0	0.0	0.0	17.0	220.0	247.0	0.0	0.0	13.0	0.0	26.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	491.0	0.0	10.0	0.0	0.0	81.0	0.0	394.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	541.0	109.0	245.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		e8c9f4bbf366c63d51e550ba6cd93506	d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_cellulosilyticus|40a4180b23337bc8167591487dbf99c1	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	26.0	0.0	0.0	0.0	52.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	9.0	46.0	0.0	0.0	0.0	18.0	37.0	26.0	65.0	1218.0	18.0	2390.0	3264.0	74.0	83.0	0.0	0.0	0.0	0.0	168.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	1083.0	37.0	49.0	600.0	0.0	0.0	330.0	663.0	0.0	0.0	0.0	2059.0	44.0	7.0	0.0	0.0	291.0	197.0		40a4180b23337bc8167591487dbf99c1	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Bacteroidaceae| g__Bacteroides| s__Bacteroides_cellulosilyticus
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Eubacterium]_hallii_group|f39f0eb9eaae81a0b9b4ca3e4043ff4a	218.0	259.0	838.0	221.0	0.0	364.0	81.0	230.0	244.0	174.0	475.0	287.0	643.0	0.0	96.0	0.0	4.0	0.0	220.0	296.0	163.0	68.0	348.0	200.0	0.0	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	0.0	52.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	150.0	243.0	577.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	148.0	543.0	304.0	208.0	650.0	0.0	0.0	278.0	112.0	22.0	305.0	85.0	325.0	231.0	134.0	672.0	362.0	0.0	0.0	80.0	71.0	358.0	386.0	127.0	310.0		f39f0eb9eaae81a0b9b4ca3e4043ff4a	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__[Eubacterium]_hallii_group
d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus| s__Streptococcus_parasanguinis|2f794f662c618a022135907b3dd68321	0.0	0.0	56.0	12.0	123.0	823.0	0.0	0.0	106.0	71.0	38.0	20.0	0.0	27.0	13.0	44.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	33.0	8.0	0.0	0.0	0.0	0.0	172.0	36.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	13.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8862.0	1998.0	65.0	35.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	185.0	224.0	19.0	0.0	0.0	13.0		2f794f662c618a022135907b3dd68321	d__Bacteria| p__Firmicutes| c__Bacilli| o__Lactobacillales| f__Streptococcaceae| g__Streptococcus| s__Streptococcus_parasanguinis
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Blautia|111bb2b6a6ce5bfe3321f39d51b31dbb	308.0	144.0	379.0	151.0	0.0	141.0	189.0	62.0	960.0	110.0	46.0	484.0	805.0	0.0	0.0	31.0	0.0	20.0	552.0	330.0	323.0	52.0	650.0	190.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	47.0	51.0	32.0	73.0	190.0	0.0	56.0	343.0	244.0	222.0	0.0	0.0	69.0	169.0	75.0	116.0	61.0	0.0	0.0	644.0	0.0	23.0	516.0	134.0	140.0	275.0	107.0	138.0	222.0	28.0	0.0	0.0	31.0	32.0	0.0	44.0	124.0	109.0	42.0	31.0	0.0	0.0	0.0	73.0	193.0	349.0	126.0	335.0	1023.0	745.0		111bb2b6a6ce5bfe3321f39d51b31dbb	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Blautia
d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Coprococcus| s__Coprococcus_comes|d9ad8f00ccbaff854da1f93fa5791c3f	59.0	21.0	0.0	0.0	0.0	0.0	323.0	0.0	140.0	127.0	211.0	404.0	199.0	0.0	0.0	39.0	286.0	0.0	479.0	403.0	128.0	163.0	145.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	197.0	176.0	654.0	10.0	115.0	198.0	259.0	464.0	0.0	0.0	1003.0	401.0	207.0	134.0	0.0	0.0	0.0	799.0	632.0	625.0	0.0	0.0	265.0	239.0	326.0	654.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	131.0	89.0	302.0	317.0	134.0	0.0	0.0	0.0	125.0	0.0	0.0	245.0	152.0	542.0	192.0		d9ad8f00ccbaff854da1f93fa5791c3f	d__Bacteria| p__Firmicutes| c__Clostridia| o__Lachnospirales| f__Lachnospiraceae| g__Coprococcus| s__Coprococcus_comes
d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Parabacteroides| s__Parabacteroides_merdae|003634bf8fcbec0e1b1b35d1232c490e	0.0	0.0	1255.0	512.0	14.0	15.0	531.0	744.0	8.0	113.0	74.0	301.0	0.0	0.0	0.0	44.0	28.0	0.0	251.0	678.0	120.0	23.0	463.0	52.0	228.0	151.0	145.0	48.0	0.0	0.0	87.0	678.0	0.0	18.0	0.0	0.0	241.0	267.0	119.0	113.0	284.0	247.0	111.0	0.0	0.0	15.0	47.0	19.0	59.0	178.0	146.0	0.0	178.0	57.0	42.0	31.0	14.0	765.0	264.0	0.0	0.0	147.0	105.0	0.0	3.0	344.0	41.0	0.0	0.0	0.0	0.0	428.0	684.0	0.0	0.0	0.0	320.0	350.0	370.0	55.0	253.0	17.0	31.0		003634bf8fcbec0e1b1b35d1232c490e	d__Bacteria| p__Bacteroidota| c__Bacteroidia| o__Bacteroidales| f__Tannerellaceae| g__Parabacteroides| s__Parabacteroides_merdae
d__Bacteria| p__Firmicutes| c__Clostridia| o__Peptostreptococcales-Tissierellales| f__Peptostreptococcaceae| g__Intestinibacter|ccb9bfda98d58be53f2ea458cb6189a6	28.0	0.0	51.0	6.0	0.0	615.0	24.0	168.0	270.0	0.0	106.0	152.0	70.0	4.0	0.0	0.0	0.0	88.0	35.0	0.0	0.0	0.0	19.0	129.0	623.0	271.0	0.0	0.0	99.0	255.0	9.0	26.0	0.0	161.0	0.0	0.0	0.0	0.0	70.0	4.0	0.0	0.0	3158.0	453.0	11.0	0.0	61.0	123.0	689.0	1127.0	959.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	147.0	12.0	21.0	0.0	0.0	190.0	3.0	9.0	15.0	0.0	0.0	1691.0	640.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		ccb9bfda98d58be53f2ea458cb6189a6	d__Bacteria| p__Firmicutes| c__Clostridia| o__Peptostreptococcales-Tissierellales| f__Peptostreptococcaceae| g__Intestinibacter
d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__UCG-002|c435cae2387bce034b8ab70321c1f1ab	0.0	0.0	0.0	0.0	0.0	0.0	1973.0	10704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		c435cae2387bce034b8ab70321c1f1ab	d__Bacteria| p__Firmicutes| c__Clostridia| o__Oscillospirales| f__Oscillospiraceae| g__UCG-002
